Linear Regression,Ridge,Lasso,Random Forest,Gradient Boosting (GBM),SVR,Setting,Dataset
0.1865716916097518,0.17812903544614683,0.42186690609718824,0.1706716211821961,0.17314655681293864,0.4633174340068183,All features,toncoin.csv
0.1258163514002481,0.14584658045223503,0.49709479090083225,0.1641354965724862,0.168267330102293,0.3146643313545634,All features,tron.csv
0.15668087009513904,0.182892705307755,0.2909428453362579,0.18815117148659172,0.2171283317713967,0.5922690241202261,All features,uniswap.csv
0.01143672994961296,0.011142705409183934,0.012088129395682776,0.009668561936833533,0.012294797348637167,0.11702431782938505,All features,usd_coin.csv
0.1618198286918198,0.19714130027148818,0.8463550273965306,0.16343265204247964,0.1667300440375749,2.003354286555664,All features,vechain.csv
0.13329822973406488,0.1365459595497918,0.4196409356342891,0.17125201685949262,0.16758160606890604,0.281971874047344,All features,xrp.csv
0.17234319300509243,0.17756067972533032,0.1778620322658535,0.1937796471010649,0.18340531926160838,0.4950702603726816,W/o Close,aave.csv
0.2546558870185396,0.3363032368307964,1.5054929796783922,0.24198972078681838,0.272926129699056,1.135857758820972,W/o Close,algorand.csv
0.18322603522206193,0.17607115236743612,0.18610263215177641,0.18664908466188565,0.20740445320739498,0.3106258066040296,W/o Close,aptos.csv
0.1729747009213367,0.17019379343206853,0.22265744423064596,0.19402809500509283,0.21050525823938904,0.253678952076225,W/o Close,arbitrum.csv
0.23998566191149018,0.28154387483678334,0.22667381852866209,0.3234282404283346,0.46038931573882175,0.8157358945604848,W/o Close,avalanche.csv
0.26923959126908004,0.3557483531029001,0.2690654523592765,0.27377058730039283,0.32056658064142124,1.0779278203326166,W/o Close,axie_infinity.csv
0.12785652184508217,0.14459223761571113,0.12650221871197,0.16465742210813167,0.1712212197412298,0.598762169114568,W/o Close,binance_coin.csv
0.12518254811552307,0.14112968144032226,0.12495937184022411,0.18559376827073673,0.17922022164410736,0.39408998627483316,W/o Close,bitcoin.csv
0.15571203945093584,0.170609094507075,0.15020608698268692,0.2132270240259774,0.18639739670276292,0.607363921003321,W/o Close,bitcoin_cash.csv
0.17110422266903266,0.20855233076361016,0.8732022097867853,0.19080796716916415,0.19007040834618494,0.6853660068085394,W/o Close,cardano.csv
0.19803709762273392,0.21672726318804153,0.2506278754157727,0.21757830852480933,0.2490773341704152,0.5528596817663254,W/o Close,chainlink.csv
0.18646674476398742,0.18676423484784438,0.23235811367531775,0.24068933013793864,0.23212869548822207,0.719121562801633,W/o Close,cosmos.csv
0.25593418219338837,0.28009535233932575,0.9621623441597345,0.26295213686983115,0.2919393341495731,0.937964737413034,W/o Close,decentraland.csv
0.15819959450949678,0.17447704881139794,0.5900581836315105,0.16291321967704478,0.1540279865177598,1.1053524590272417,W/o Close,dogecoin.csv
0.17231984993183977,0.20898451681288727,0.7831514153613917,0.20105005295476994,0.20758330948019582,0.7864771169901056,W/o Close,eos.csv
0.12859222702616974,0.1353104979642875,0.12892838731049247,0.16551765218088008,0.15605449670246038,0.33968555016499913,W/o Close,ethereum.csv
0.23619514231398805,0.2829551320773622,0.9446275944124284,0.21838156860652552,0.21257642876383437,0.7957997176259767,W/o Close,fantom.csv
0.19603208771657812,0.2778620349621985,0.30617293335482637,0.192995207544959,0.20817188987000448,0.7761543790633862,W/o Close,filecoin.csv
0.25686447396670037,0.34535716942445105,0.7990295149266277,0.26198422433064733,0.3108039540074033,1.3424310909077413,W/o Close,flow.csv
0.18086172893926664,0.21166052586573866,0.870993578082219,0.1704320428957551,0.16297640854761614,1.2640205437534466,W/o Close,hedera.csv
0.2713836402537387,0.30950355125998635,0.688182834033864,0.2409197332404581,0.25693100321342355,0.718025237938437,W/o Close,immutable.csv
